IdLojista,Mes,NmLojista,NmClusterLojista,NmMundoLojista,QtPedidoColocado,QtItemColocado,QtPedidoAprovado,QtItemAprovado,VrTotalPedidoColocado,VrTotalPedidoAprovado,StLojista,TxAprovacao
36956,9,RP MOLETONS E CIA,Setup,Cauda Longa,1,1,1,1,209.9000,209.9000,ativo,1.00000000
37011,7,ROSA ELETRO,Setup,Cauda Longa,396,409,276,289,327419.8500,226781.7700,ativo,0.69263293
37067,4,ZARI DECOR,Setup,Cauda Longa,4,5,3,4,2864.5000,2274.6000,ativo,0.79406528
37187,8,Watchstar Relogios,Setup,Cauda Longa,42,43,23,24,18346.5900,8967.0500,ativo,0.48875840
37268,7,BABYS FRALDAS,Setup,Cauda Longa,16,16,9,9,2244.7200,1177.7200,ativo,0.52466232
37297,7,TCHIBOLA COSMÉTICOS,Setup,Cauda Longa,2,2,2,2,127.3600,127.3600,ativo,1.00000000
37411,7,Uau Dog,Setup,Cauda Longa,18,33,16,30,2965.0700,2321.2700,ativo,0.78287191
37578,8,MAGAVA COMERCIAL E-BUSINESS,Setup,Cauda Longa,3,3,1,1,1152.5900,236.3900,ativo,0.20509461
37621,9,KAZU MOTOS,Setup,Cauda Longa,30,30,19,19,30987.2000,20371.4600,ativo,0.65741532
37667,7,BRAAUTOMOTIVOS,Setup,Cauda Longa,4,4,4,4,241.8200,241.8200,ativo,1.00000000
37784,8,Diversão Store,Setup,Cauda Longa,5,5,5,5,903.1000,903.1000,ativo,1.00000000
37892,6,NICK PETS,Setup,Cauda Longa,4,4,3,3,523.9400,205.4400,ativo,0.39210597
37940,9,ECASA DA ENFERMAGEM,Setup,Cauda Longa,42,50,35,42,5864.2000,4932.8800,ativo,0.84118550
38267,9,Magazinesete.com,Setup,Cauda Longa,137,138,87,87,365187.6200,232170.0300,ativo,0.63575548
38972,8,AMVC LAR E LAZER,Setup,Cauda Longa,6,12,6,12,1023.2800,1023.2800,ativo,1.00000000
39153,9,LUZ SHOPPING,Setup,Cauda Longa,36,44,30,36,3900.3600,3280.4400,ativo,0.84106083
40212,8,MAXPLUS COMERCIAL,Setup,Cauda Longa,2,7,2,7,445.4000,445.4000,ativo,1.00000000
40810,9,Dunne It,Setup,Cauda Longa,3,3,3,3,379.7000,379.7000,ativo,1.00000000
41513,8,PremiumCommerce,Setup,Cauda Longa,1,1,0,0,266.6600,0.0000,ativo,0E-8
51089,9,CELLTRONICS,"","",1,1,1,1,797.3600,797.3600,ativo,1.00000000
10411,7,ElanTrade,AAA,Cauda Longa,28,30,21,23,18783.4000,14297.6800,ativo,0.76118701
11242,6,Ri Happy – Exclusivo Online,AAA,Cauda Longa,2515,2781,1977,2202,533756.2600,405135.7700,ativo,0.75902767
11669,3,VGSHOP,AAA,Linha Branca,4308,4638,3412,3691,1271196.9300,978196.1500,ativo,0.76950795
11704,2,Beleza de Mulher,A,Cauda Longa,75,97,62,84,11082.6400,8771.3200,ativo,0.79144680
11785,4,belezacosmeticos,A,Cauda Longa,8,11,8,11,5597.7400,5597.7400,ativo,1.00000000
11809,1,MainShop,AAA,Linha Branca,243,255,127,134,234711.8000,90843.6800,ativo,0.38704351
12028,2,ABMIDIA,A,Cauda Longa,255,296,178,212,35956.1000,25507.5200,ativo,0.70940731
12149,4,Digi Mania,A,Cauda Longa,140,189,122,152,49680.2000,39068.7900,ativo,0.78640565
12361,3,Underbody,A,Tecnologia,3,3,3,3,311.6200,311.6200,ativo,1.00000000
13653,7,Loja Portal,A,Cauda Longa,31,36,23,28,11005.8000,8216.6500,ativo,0.74657453
14216,9,Prisma Cartuchos,A,Tecnologia,81,81,24,24,57200.1200,11086.6400,ativo,0.19382197
14247,1,Pneu Net,A,Cauda Longa,13,33,9,23,10375.3300,7557.0000,ativo,0.72836237
14300,6,Cikala,A,Móveis,15,15,12,12,3519.7300,1542.7400,inativo,0.43831203
14366,6,GRID MOTORS,A,Cauda Longa,108,108,13,13,70888.5100,6025.1600,ativo,0.08499487
14404,1,Cliquebooks,AAA,Cauda Longa,158,174,136,151,14191.0600,12588.7800,ativo,0.88709230
14527,9,Loja da Maria,A,Cauda Longa,22,39,14,30,11608.1900,8510.6200,ativo,0.73315650
14548,4,Stilloshop,A,Cauda Longa,2,2,2,2,129.6000,129.6000,ativo,1.00000000
14704,9,Revendedor autorizado Casio,A,Cauda Longa,18,18,15,15,3304.4800,2584.6900,ativo,0.78217753
14716,3,Louzada Shop,A,Cauda Longa,12,18,6,7,10550.8200,7137.8800,ativo,0.67652372
14833,2,Lojas Xavier,AA,Móveis,81,85,48,52,58194.8600,31966.9300,ativo,0.54930848
14928,2,Cris Presentes,A,Cauda Longa,17,25,10,12,1277.1700,601.3100,ativo,0.47081438
15073,1,Atlantica Decor,A,Cauda Longa,2,2,2,2,198.7500,198.7500,ativo,1.00000000
15103,3,Escritório Total,A,Tecnologia,47,66,40,58,15290.5600,11444.0000,ativo,0.74843564
15241,8,Radha Brasil,A,Cauda Longa,2,2,1,1,328.0000,164.0000,ativo,0.50000000
15253,1,Grow,AAA,Cauda Longa,82,106,71,93,7759.6200,6959.7100,ativo,0.89691377
15307,5,Digital Móveis,AAA,Móveis,2137,2161,1333,1344,1203259.3100,734017.4200,ativo,0.61002430
15307,8,Digital Móveis,AAA,Móveis,587,613,352,368,415875.4500,249490.2900,ativo,0.59991589
15491,5,Senhor Bicho,A,Cauda Longa,19,24,14,19,3917.7200,2961.8200,ativo,0.75600604
15701,1,Fluxo Comercio,A,Cauda Longa,167,186,121,136,72827.5000,52637.8500,ativo,0.72277436
15857,6,Powerbankobi,AAA,Cauda Longa,78,81,50,53,42224.4000,26810.8500,ativo,0.63496107
16104,2,Global Tech,A,Cauda Longa,7,12,7,12,32141.7700,32141.7700,ativo,1.00000000
16131,2,Vale Comp,A,Cauda Longa,7,7,5,5,585.9300,431.9500,ativo,0.73720410
16516,7,Àkora Brasil,A,Cauda Longa,1,1,1,1,38.1000,38.1000,ativo,1.00000000
16527,9,LOJAS FREITAS,A,Cauda Longa,59,62,45,48,31106.0000,21384.0000,ativo,0.68745580
16565,8,BB Beauty,A,Cauda Longa,42,44,33,35,6586.1000,5041.6000,ativo,0.76549096
16593,2,Professional Cheff,A,Cauda Longa,8,8,7,7,3035.3600,2819.3500,ativo,0.92883546
16600,4,Empório Charme,A,Cauda Longa,48,51,36,39,6408.9700,4712.9100,ativo,0.73536153
16808,9,Milamak Costura e Bordado,A,Linha Branca,12,17,12,17,4766.3000,4766.3000,ativo,1.00000000
16822,4,Dacparts,A,Cauda Longa,17,17,11,11,9651.4700,7357.8600,ativo,0.76235641
16834,4,RCR Games,A,Tecnologia,1,1,0,0,204.3500,0.0000,inativo,0E-8
16962,4,Verside,A,Cauda Longa,154,169,124,137,67278.1500,54578.8500,ativo,0.81124184
17206,4,Império do Corpo,A,Cauda Longa,3,3,3,3,2114.0000,2114.0000,ativo,1.00000000
17342,6,Hachi8,A,Cauda Longa,3,7,3,7,563.9300,563.9300,ativo,1.00000000
17696,5,Mercadeiros,A,Tecnologia,206,223,172,185,21761.2500,18120.0200,ativo,0.83267367
17716,8,Iron Store,A,Cauda Longa,1,1,1,1,256.4000,256.4000,ativo,1.00000000
17720,5,InfoPaper,A,Cauda Longa,1,1,1,1,85.8000,85.8000,ativo,1.00000000
17890,5,Shop Mundo Digital,A,Tecnologia,166,172,38,38,71553.7800,13277.4100,ativo,0.18555847
18004,6,Dika de Presentes,A,Cauda Longa,5,8,3,6,482.8400,306.1600,ativo,0.63408168
18319,9,TEM NA CASA,A,Cauda Longa,1,1,1,1,135.8900,135.8900,ativo,1.00000000
18573,5,ClickFik,A,Cauda Longa,2,2,2,2,165.0500,165.0500,ativo,1.00000000
18988,1,IRAN PARTS,A,Cauda Longa,5,6,4,5,386.6900,316.7500,ativo,0.81913160
19269,2,Mundo dos Coletes,A,Cauda Longa,1,1,0,0,244.6900,0.0000,ativo,0E-8
19803,4,Bra Lingerie,AAA,Cauda Longa,191,280,135,205,14510.5200,11378.6600,ativo,0.78416625
19858,4,Fullcare,A,Cauda Longa,2,3,2,3,129.7000,129.7000,ativo,1.00000000
19993,2,Loja das Nuvens,A,Cauda Longa,3,3,0,0,732.0000,0.0000,inativo,0E-8
19994,4,LILIBELEZA,A,Cauda Longa,4,4,4,4,224.8000,224.8000,ativo,1.00000000
19994,9,LILIBELEZA,A,Cauda Longa,1,2,1,2,114.4000,114.4000,ativo,1.00000000
20125,4,Mundo das Massinhas,A,Cauda Longa,2,2,1,1,447.1000,30.6000,ativo,0.06844106
20176,1,Tudo Sound,A,Cauda Longa,12,12,4,4,5468.3000,1745.5000,ativo,0.31920341
20233,2,Targs,A,Cauda Longa,1,1,1,1,112.4900,112.4900,ativo,1.00000000
20264,3,Equipamentos para Resgate Ponto Com,A,Cauda Longa,1,1,1,1,265.1000,265.1000,ativo,1.00000000
20500,5,Clima Soft,A,Cauda Longa,17,17,4,4,7096.5400,1400.2900,ativo,0.19732010
20612,7,Regards,A,Cauda Longa,10,10,7,7,689.4200,504.2800,ativo,0.73145543
20855,1,LinkEeletro,A,Tecnologia,7,7,4,4,9884.3000,5553.8000,ativo,0.56188096
21078,2,Montana Import,A,Cauda Longa,8,10,8,10,1078.5000,1078.5000,ativo,1.00000000
21465,2,MEVISTO ECOMMERCE,A,Cauda Longa,5,5,4,4,732.4500,582.1600,ativo,0.79481193
21797,1,XIFOZ ELETRONICOS,A,Cauda Longa,14,16,14,16,1990.2300,1990.2300,ativo,1.00000000
22083,2,BEST SALE SHOP,A,Tecnologia,91,107,45,55,29613.8100,11693.2000,ativo,0.39485632
22201,6,Centro do Móvel,A,Móveis,72,76,56,60,33426.5500,26344.1300,ativo,0.78811992
22212,2,COFRES VENTURA,A,Cauda Longa,9,9,7,7,9504.5000,7070.8500,ativo,0.74394760
22287,4,Doce Malu,AAA,Cauda Longa,552,1203,287,794,35559.4500,22890.4500,ativo,0.64372340
22608,6,Drizz,A,Cauda Longa,1,1,1,1,117.2900,117.2900,ativo,1.00000000
22643,5,Agille Medicamentos,A,Cauda Longa,60,77,17,27,2410.6200,920.5900,ativo,0.38188931
22938,5,Soft Grill,A,Cauda Longa,31,33,22,23,17474.9700,12328.1700,ativo,0.70547589
22938,7,Soft Grill,A,Cauda Longa,39,39,31,31,20654.1100,16344.0900,ativo,0.79132386
23378,2,Edicoes Del Prado,A,Cauda Longa,4,4,3,3,644.7000,556.0000,ativo,0.86241663
24943,4,Vivance Lar,AA,Móveis,684,705,411,426,315512.1700,179444.7800,ativo,0.56874123
24962,5,Eletronica Young,A,Cauda Longa,1,1,1,1,54.6000,54.6000,ativo,1.00000000
25094,4,Casa São Luiz,A,Cauda Longa,1,1,1,1,357.3600,357.3600,ativo,1.00000000
26233,9,Acessorios Fotograficos,Setup,Setup,2,3,2,3,492.3500,492.3500,ativo,1.00000000
27185,5,eletro filtros,A,Linha Branca,7,7,4,4,6390.6800,5272.7100,ativo,0.82506243
31279,8,Attena,A,Cauda Longa,2,4,2,4,481.4000,481.4000,ativo,1.00000000
31443,5,Modernelar,A,Cauda Longa,30,60,22,47,6503.9400,4622.0700,ativo,0.71065692
31578,2,Manézinho Shop,A,Tecnologia,9,9,7,7,5468.3500,2747.8800,ativo,0.50250624
31619,4,Carrieri Wine Foods,A,Cauda Longa,1,4,1,4,222.0000,222.0000,ativo,1.00000000
31904,5,Efive,A,Linha Branca,44,44,28,28,65823.2500,37198.2500,ativo,0.56512327
31952,3,Daicommerce,A,Tecnologia,2,2,2,2,94.7800,94.7800,ativo,1.00000000
32080,2,Casa Seleta,A,Móveis,158,175,115,127,46650.8800,34102.1400,ativo,0.73100743
32247,3,Sport.com,A,Cauda Longa,2,2,0,0,811.3800,0.0000,ativo,0E-8
32323,8,DC Importação,A,Cauda Longa,60,64,42,45,9877.3800,6949.0700,ativo,0.70353373
32357,4,Sport Center Joinville,A,Cauda Longa,19,19,9,9,2704.8200,1189.0800,ativo,0.43961521
32421,9,Geyer Wood,A,Cauda Longa,7,16,5,10,505.6400,406.3500,ativo,0.80363500
32521,4,Magazine Mega,A,Cauda Longa,44,48,38,42,3559.8100,3182.2400,inativo,0.89393535
32591,5,Loja Clube Descontos,AA,Cauda Longa,1,4,1,4,133.6800,133.6800,ativo,1.00000000
32654,7,Horus Filtros,A,Cauda Longa,9,21,8,19,737.0600,668.5600,ativo,0.90706320
32745,2,SOLLUZ CENTER SHOP,A,Cauda Longa,1,1,0,0,57.2200,0.0000,ativo,0E-8
32754,4,LA ROUPA,A,Cauda Longa,1,3,1,3,57.0900,57.0900,ativo,1.00000000
32799,7,MATERNIDADE AMIGA,A,Cauda Longa,12,13,8,9,1602.6400,1162.8800,ativo,0.72560276
32926,5,Toy Games,A,Cauda Longa,11,12,4,5,2491.1300,555.6600,ativo,0.22305540
32985,1,VITRINEDOSLUSTRES,A,Cauda Longa,2,4,2,4,451.3000,451.3000,ativo,1.00000000
33004,7,WILELETRONICOS,A,Tecnologia,57,63,35,38,9258.6900,6164.8100,ativo,0.66584042
33016,2,Nossa Lojinha,A,Setup,6,31,6,31,694.0000,694.0000,ativo,1.00000000
33061,7,Inovare Decorações,A,Cauda Longa,18,21,15,15,1528.3000,1244.8400,ativo,0.81452594
33157,4,NKS ONLINE,A,Cauda Longa,68,69,52,53,7325.8400,5215.7500,ativo,0.71196614
33312,3,Grand Corp,A,Tecnologia,1,2,1,2,204.3600,204.3600,ativo,1.00000000
33367,1,StoreAPG,A,Cauda Longa,16,17,13,14,12823.6300,10800.0700,ativo,0.84220069
33412,1,MANDALA DE LUZ,A,Cauda Longa,9,10,6,7,444.1700,325.4500,ativo,0.73271495
33523,4,Home Vision Fábrica de Móveis,A,Móveis,1,1,1,1,336.9900,336.9900,inativo,1.00000000
33550,3,LOJA DUDA MULTI MARCAS,A,Tecnologia,16,16,5,5,2147.2900,1160.3200,ativo,0.54036483
33621,7,Lojas TM,A,Cauda Longa,5,5,4,4,806.0900,657.6300,ativo,0.81582702
33644,3,MARIANO ART,A,Móveis,49,58,42,50,15613.4800,14084.8600,ativo,0.90209614
33818,7,Debby Artes,A,Cauda Longa,17,17,6,6,5564.0000,2262.7800,ativo,0.40668224
33861,2,PINGOO CASA,A,Cauda Longa,21,35,18,31,7513.6500,6407.7500,ativo,0.85281454
33863,8,I9 Baby,A,Cauda Longa,29,32,18,20,4802.7400,2954.4400,inativo,0.61515718
33906,2,ART FORTE,A,Cauda Longa,16,26,15,25,2384.5700,2262.2000,inativo,0.94868257
33927,4,Lojas N1,A,Móveis,54,66,49,55,38511.1500,35366.2500,ativo,0.91833794
33945,6,PERFUMA BRASIL,A,Cauda Longa,21,21,4,4,8188.8800,1620.6000,inativo,0.19790252
34014,2,Adoro Eletrônicos,A,Cauda Longa,11,11,10,10,25850.7600,23693.4600,ativo,0.91654791
34099,2,INFO PLACE,Setup,Tecnologia,2,2,1,1,275.1800,137.5900,ativo,0.50000000
34126,5,MILLE ACESSÓRIOS,Setup,Cauda Longa,1,1,1,1,284.7500,284.7500,ativo,1.00000000
34210,1,STICKERBOOM,A,Cauda Longa,1,1,1,1,845.9200,845.9200,ativo,1.00000000
34350,6,DONA DA CASA ENXOVAL,A,Cauda Longa,8,12,4,8,1014.6200,578.0800,ativo,0.56975025
34378,1,OVER SITE INFORMATICA,A,Tecnologia,5,7,4,6,450.6800,367.6700,ativo,0.81581166
34426,2,CAMP METAL,Setup,Cauda Longa,1,1,1,1,492.6600,492.6600,ativo,1.00000000
34527,6,VIA BEM,A,Cauda Longa,208,228,175,188,66243.0700,54456.7000,ativo,0.82207392
34619,5,Emporio Alimentos,A,Setup,11,12,9,10,1026.0500,750.0000,ativo,0.73095853
34670,1,BRAZILSHOPPING,A,Cauda Longa,1,1,1,1,95.4000,95.4000,ativo,1.00000000
34671,9,ABC Deluxe Perfumes,Setup,Cauda Longa,1,1,1,1,164.7000,164.7000,ativo,1.00000000
34687,6,MOBILIADECOR,A,Móveis,404,412,222,228,151537.8400,78722.4100,ativo,0.51949012
34880,9,Netrusticos,A,Cauda Longa,10,10,6,6,693.3600,410.1200,ativo,0.59149648
34939,6,SHOPSUBLIME,A,Cauda Longa,84,85,48,48,10089.2600,5392.0700,ativo,0.53443662
34946,2,PROFESSIONALBELEZA,A,Cauda Longa,1,1,1,1,386.3000,386.3000,ativo,1.00000000
34956,6,BGACESSORIOS,A,Cauda Longa,195,207,86,93,57130.2100,24835.3100,ativo,0.43471414
34989,3,Granbelle Beauty Store,A,Cauda Longa,1,1,1,1,340.9000,340.9000,ativo,1.00000000
35034,6,Foti Play,A,Tecnologia,94,101,22,22,43321.8000,7555.6000,ativo,0.17440642
35055,9,MOTO SHOW,A,Cauda Longa,42,45,33,35,5950.7000,4681.7400,ativo,0.78675450
35186,8,Eletrolab,Setup,Cauda Longa,1,1,1,1,6288.0000,6288.0000,ativo,1.00000000
35245,2,RO7PARTS,A,Setup,20,20,11,11,68716.7000,29226.7000,ativo,0.42532165
35272,2,Rei das Espumas,Setup,Cauda Longa,2,2,2,2,283.1000,283.1000,ativo,1.00000000
35327,8,MERQUIDEOSTORE,Setup,Setup,4,4,4,4,869.0700,869.0700,ativo,1.00000000
35348,4,AJEITAI,A,Setup,47,109,41,90,4850.3200,3880.7200,ativo,0.80009566
35382,6,TOPSHOP,AAA,Setup,807,1069,482,658,685681.8900,254302.3100,ativo,0.37087506
35417,2,ARNOTEC,A,Setup,10,10,8,8,898.3600,789.1800,ativo,0.87846743
35599,9,Importapravoce,Setup,Setup,1,1,0,0,80.1000,0.0000,ativo,0E-8
35641,1,BAROBARO,A,Setup,6,6,4,4,472.5400,308.1100,ativo,0.65202946
35644,7,Autorama,AAA,Setup,146,158,100,111,90313.7000,61466.2800,ativo,0.68058644
35747,1,Estrutura Informatica,Setup,Setup,1,1,1,1,37.8200,37.8200,ativo,1.00000000
35780,7,ESSENCIA DIAMANTE MAGAZINE,Setup,Setup,15,15,5,5,3327.8600,546.2500,ativo,0.16414453
35799,6,Demorgan Uniformes,Setup,Cauda Longa,11,18,7,13,1434.8300,1010.8800,ativo,0.70452946
35807,1,MUNDIAL BRYSA CLIMATIZADORES,Setup,Setup,1,1,1,1,1678.3000,1678.3000,ativo,1.00000000
35903,2,Eletrorastro,Setup,Setup,3,7,3,7,877.5000,877.5000,ativo,1.00000000
35904,9,Kalceaki,Setup,Setup,2,2,0,0,160.5800,0.0000,ativo,0E-8
35987,1,ZEPPER ATACADO E VAREJO,Setup,Setup,4,4,1,1,2301.4400,224.9500,ativo,0.09774315
36095,7,SHOP RIBEIRO,Setup,Setup,20,20,16,16,3720.6600,2982.6800,ativo,0.80165347
36102,5,SHOPPING D CASA,Setup,Setup,78,80,43,44,28397.9000,12997.4800,ativo,0.45769159
36128,2,ACF DIGITAL,Setup,Cauda Longa,1,1,1,1,324.9800,324.9800,ativo,1.00000000
36250,5,COPOS E COPOS,Setup,Setup,2,2,2,2,111.3500,111.3500,ativo,1.00000000
36270,2,WDS DISTRIBUIDORA,Setup,Setup,3,3,3,3,768.7000,768.7000,ativo,1.00000000
36355,9,Inox House,Setup,Cauda Longa,3,4,3,4,1133.7000,1133.7000,ativo,1.00000000
36586,3,Mart Decor,Setup,Cauda Longa,14,17,11,13,8066.4000,5993.1000,ativo,0.74297084
36640,5,LYS LAZULI SEMIJOIAS,Setup,Setup,159,174,39,42,20358.0700,4367.9000,ativo,0.21455374
36672,8,Lojao dos Cintos,Setup,Cauda Longa,7,8,4,4,1749.8700,729.1500,ativo,0.41668810
36705,3,CASE LOGIC,Setup,Cauda Longa,1,1,1,1,105.8900,105.8900,ativo,1.00000000
36707,6,PECCATU LINGERIE,Setup,Cauda Longa,5,6,5,6,431.2300,431.2300,ativo,1.00000000
36733,9,Pronta Reforma,Setup,Cauda Longa,72,80,57,65,17025.8800,14757.1300,ativo,0.86674698
36826,7,Big Foot,Setup,Cauda Longa,3,13,1,1,637.1000,58.1000,ativo,0.09119447
37087,8,Domaingames,Setup,Cauda Longa,2,2,2,2,149.1600,149.1600,ativo,1.00000000
37091,5,PRIME,Setup,Cauda Longa,18,21,4,6,3316.8300,845.2200,ativo,0.25482765
37262,6,WEB TOTAL,Setup,Cauda Longa,2,2,1,1,1351.1000,921.0000,ativo,0.68166679
37585,7,FARMACIA SAO LOURENCO,Setup,Cauda Longa,1,2,0,0,56.9000,0.0000,ativo,0E-8
37730,9,PATRICIA MACHADO COMERCIO,Setup,Cauda Longa,39,40,33,34,24559.1400,21061.0000,ativo,0.85756260
37945,9,Dailus,"","",3,10,3,10,146.2600,146.2600,ativo,1.00000000
39021,8,CPP Casa,Setup,Cauda Longa,1,1,1,1,124.6000,124.6000,inativo,1.00000000
41365,9,LIVE SPORTS,Setup,Cauda Longa,2,2,2,2,368.1800,368.1800,ativo,1.00000000
41488,9,TECNOCABRAL,"","",1,1,1,1,86.6800,86.6800,ativo,1.00000000
42269,9,TELECOMSECURITY,Setup,Cauda Longa,3,3,2,2,289.8800,180.0900,ativo,0.62125707
42825,7,SKY,Setup,Cauda Longa,8,8,7,7,1657.4000,1455.6000,ativo,0.87824303
44079,9,& TECHNOLOGY STORE,Setup,Cauda Longa,10,10,2,2,1870.1800,207.3100,ativo,0.11085029
10165,1,CASATEMA,AAA,Móveis,375,392,255,269,292316.7300,195395.6100,ativo,0.66843800
10172,3,Mobly,AAA,Móveis,5907,6478,4097,4493,2913054.9100,1937335.1200,ativo,0.66505273
10915,6,Lagos & Cia,A,Cauda Longa,2,2,2,2,329.8700,329.8700,ativo,1.00000000
10932,8,Disk Digitais,A,Tecnologia,16,22,14,20,10773.4400,8932.4400,ativo,0.82911679
11703,1,POLOSURF,A,Cauda Longa,1,1,0,0,149.3000,0.0000,ativo,0E-8
11922,4,BETEC BRASIL,A,Tecnologia,38,41,23,25,35493.8200,20416.9500,ativo,0.57522549
11922,9,BETEC BRASIL,A,Tecnologia,39,40,31,32,44505.8700,35837.6200,ativo,0.80523356
12025,4,RAFCAR ACESSÓRIOS AUTOMOTIVOS,A,Cauda Longa,51,56,44,49,5563.8000,4939.9500,ativo,0.88787340
12294,1,Schumann,AA,Móveis,279,311,171,192,280467.8300,84434.3700,ativo,0.30104832
12360,4,Your Gift Comercio Eletronico EIRELI,AAA,Cauda Longa,234,245,164,173,140088.4800,80052.4800,ativo,0.57144228
13889,7,Fabone,A,Móveis,13,16,3,4,2251.8000,548.1200,ativo,0.24341416
14346,5,Formigari Informática,A,Cauda Longa,9,9,0,0,23237.1700,0.0000,ativo,0E-8
14612,7,Panorama Móveis,AAA,Móveis,8971,9421,5734,6019,4111360.8300,2536898.4400,ativo,0.61704592
14771,5,AB MÓVEIS,A,Móveis,174,179,115,120,177263.0000,118615.0000,ativo,0.66914697
15138,6,INTER SHOP,A,Cauda Longa,52,69,42,57,10534.2200,8750.9800,ativo,0.83071931
15229,9,Balaroti,A,Cauda Longa,108,155,75,118,32576.1100,21053.3500,ativo,0.64628189
15264,3,Tudo de Ferramentas,A,Cauda Longa,54,83,40,59,8167.3300,6781.0400,ativo,0.83026399
15472,2,Lider Pro,A,Cauda Longa,5,5,5,5,5011.4000,5011.4000,inativo,1.00000000
15687,2,Corujamix,A,Cauda Longa,238,265,183,203,47310.5500,36316.4600,ativo,0.76761864
15766,1,centermaq,AAA,Linha Branca,186,202,119,130,316279.4700,138227.5100,ativo,0.43704231
15856,3,Lenharo Mega Store,A,Cauda Longa,66,78,52,61,44752.3000,35844.2500,ativo,0.80094766
16094,7,SPMEDICA,A,Cauda Longa,5,16,4,10,522.8100,281.5500,ativo,0.53853216
16104,5,Global Tech,A,Cauda Longa,14,15,9,10,30194.7000,20478.0000,ativo,0.67819849
16139,5,Lar Connect,A,Cauda Longa,285,310,160,178,44603.3600,26276.2000,ativo,0.58910809
16242,7,Notepart,A,Tecnologia,2,2,2,2,269.3000,269.3000,ativo,1.00000000
16333,8,China Print,A,Tecnologia,7,7,7,7,1584.2500,1584.2500,ativo,1.00000000
16368,1,ALM Comercial,A,Linha Branca,33,33,27,27,19700.9400,17094.4400,ativo,0.86769667
16544,5,WA Suplementos,AA,Cauda Longa,180,233,45,54,37405.8800,8677.7500,ativo,0.23198893
16559,6,Cachaçaria Nacional,A,Cauda Longa,163,265,123,214,22239.3000,17012.5600,ativo,0.76497731
16575,6,Tifast,A,Tecnologia,12,21,12,21,1381.3200,1381.3200,ativo,1.00000000
16661,2,Fitine,A,Cauda Longa,12,14,9,11,851.1000,494.3200,ativo,0.58080132
16714,7,LINA DESIGN,A,Cauda Longa,14,14,8,8,4762.2700,2744.8900,ativo,0.57638269
16930,9,Photolasu,A,Tecnologia,7,8,6,7,971.7800,832.7400,ativo,0.85692235
17026,7,Willhq,A,Cauda Longa,29,29,13,13,30258.4100,12869.1700,ativo,0.42530886
17243,9,Amarela Presentes,A,Cauda Longa,17,23,5,9,2910.4200,272.8000,ativo,0.09373218
17258,8,Silverado,A,Cauda Longa,2,2,2,2,452.3000,452.3000,ativo,1.00000000
17430,5,Empório K,A,Cauda Longa,118,171,72,106,17831.5500,10609.5100,inativo,0.59498529
17845,9,Alegria Brinquedos,A,Cauda Longa,12,13,12,13,4257.0000,4257.0000,ativo,1.00000000
18189,9,COMERCIAL M9,A,Cauda Longa,2,2,2,2,231.2000,231.2000,ativo,1.00000000
18314,9,PORTALMANIA,A,Tecnologia,12,13,9,10,1423.3400,1183.8000,ativo,0.83170571
18364,3,GRAN BELO,A,Móveis,4,4,2,2,3355.6000,1117.8000,ativo,0.33311479
18373,4,Senna Máquinas,A,Cauda Longa,4,4,1,1,2177.1000,573.7000,ativo,0.26351569
18988,5,IRAN PARTS,A,Cauda Longa,29,43,24,37,1802.4400,1606.7100,ativo,0.89140831
19090,2,ELGScreen,A,Tecnologia,88,89,77,78,14641.5500,13211.6700,ativo,0.90234094
19091,5,Zanline,A,Cauda Longa,636,711,405,472,102732.7400,60597.7600,ativo,0.58985831
19122,7,ORALBOX,A,Cauda Longa,3,6,2,5,1153.2400,682.0600,ativo,0.59142936
19303,4,Ta Barato,A,Cauda Longa,1,1,1,1,672.3200,672.3200,ativo,1.00000000
19361,3,Marivent,A,Cauda Longa,1,1,0,0,143.9100,0.0000,ativo,0E-8
19766,5,CONNECT PARTS,AAA,Cauda Longa,9865,11624,4407,5280,2444116.8900,913569.5000,ativo,0.37378306
19824,1,Cybersom10,A,Cauda Longa,5,5,3,3,16219.0000,9089.0000,ativo,0.56039213
19953,5,Papelaria Totypel,A,Cauda Longa,6,7,4,5,571.7000,439.1000,inativo,0.76806017
21411,9,Pet Patão Shop,A,Cauda Longa,5,5,5,5,465.0600,465.0600,ativo,1.00000000
21564,1,BIGASHOP,AAA,Cauda Longa,383,407,300,312,61606.5500,46764.5900,ativo,0.75908471
21668,9,PLAY AUDIO,A,Cauda Longa,4,4,2,2,8405.7300,4876.7000,ativo,0.58016377
21814,9,Elétrica Diswal,A,Cauda Longa,11,14,11,14,2103.0000,2103.0000,ativo,1.00000000
21981,2,Splendor,A,Cauda Longa,13,23,9,19,619.2000,509.8400,inativo,0.82338501
21984,7,Canal Agricola,A,Cauda Longa,1,1,1,1,47.3900,47.3900,ativo,1.00000000
22067,6,CENTER 4 BABY,A,Cauda Longa,23,33,7,14,3997.7800,1663.3000,ativo,0.41605591
22327,7,ESTÉTICA PRÓ,A,Cauda Longa,1,1,1,1,86.1800,86.1800,ativo,1.00000000
22357,7,LUBINA,A,Móveis,29,29,19,19,18481.0400,9816.7000,ativo,0.53117682
22530,4,SGM INFORMÁTICA,A,Tecnologia,1,1,1,1,2123.2900,2123.2900,ativo,1.00000000
23061,8,Glemy,A,Cauda Longa,2,4,2,4,1558.1100,1558.1100,ativo,1.00000000
